source_node_id,target_node_id,relationship_type
595,5,herb_has_guna
596,13,herb_has_guna
596,7,herb_has_guna
596,20,herb_has_guna
597,7,herb_has_guna
597,1,herb_has_guna
597,6,herb_has_guna
598,4,herb_has_guna
599,1,herb_has_guna
600,19,herb_has_guna
601,8,herb_has_guna
602,12,herb_has_guna
602,16,herb_has_guna
603,12,herb_has_guna
604,7,herb_has_guna
604,10,herb_has_guna
605,11,herb_has_guna
605,5,herb_has_guna
606,20,herb_has_guna
606,15,herb_has_guna
606,7,herb_has_guna
607,9,herb_has_guna
607,6,herb_has_guna
607,12,herb_has_guna
608,12,herb_has_guna
609,2,herb_has_guna
609,20,herb_has_guna
609,15,herb_has_guna
610,15,herb_has_guna
610,3,herb_has_guna
611,4,herb_has_guna
612,4,herb_has_guna
612,5,herb_has_guna
613,20,herb_has_guna
613,14,herb_has_guna
613,3,herb_has_guna
614,3,herb_has_guna
615,13,herb_has_guna
616,8,herb_has_guna
616,2,herb_has_guna
616,11,herb_has_guna
617,19,herb_has_guna
617,4,herb_has_guna
617,5,herb_has_guna
618,5,herb_has_guna
618,1,herb_has_guna
619,18,herb_has_guna
619,19,herb_has_guna
620,2,herb_has_guna
621,17,herb_has_guna
621,16,herb_has_guna
621,8,herb_has_guna
622,19,herb_has_guna
623,20,herb_has_guna
623,13,herb_has_guna
624,3,herb_has_guna
625,1,herb_has_guna
625,5,herb_has_guna
626,18,herb_has_guna
627,7,herb_has_guna
628,8,herb_has_guna
628,4,herb_has_guna
628,15,herb_has_guna
629,7,herb_has_guna
629,6,herb_has_guna
630,18,herb_has_guna
630,12,herb_has_guna
631,7,herb_has_guna
632,15,herb_has_guna
632,18,herb_has_guna
632,13,herb_has_guna
633,11,herb_has_guna
633,13,herb_has_guna
634,1,herb_has_guna
634,11,herb_has_guna
634,4,herb_has_guna
635,13,herb_has_guna
636,6,herb_has_guna
637,13,herb_has_guna
637,6,herb_has_guna
638,7,herb_has_guna
639,20,herb_has_guna
639,10,herb_has_guna
640,1,herb_has_guna
640,6,herb_has_guna
641,5,herb_has_guna
642,18,herb_has_guna
643,12,herb_has_guna
643,10,herb_has_guna
644,7,herb_has_guna
644,1,herb_has_guna
644,19,herb_has_guna
645,2,herb_has_guna
646,5,herb_has_guna
647,8,herb_has_guna
648,20,herb_has_guna
649,19,herb_has_guna
649,11,herb_has_guna
649,5,herb_has_guna
650,10,herb_has_guna
650,19,herb_has_guna
651,2,herb_has_guna
651,13,herb_has_guna
652,7,herb_has_guna
652,2,herb_has_guna
653,4,herb_has_guna
653,13,herb_has_guna
653,2,herb_has_guna
654,7,herb_has_guna
654,15,herb_has_guna
654,10,herb_has_guna
655,18,herb_has_guna
655,14,herb_has_guna
656,6,herb_has_guna
657,8,herb_has_guna
657,14,herb_has_guna
658,10,herb_has_guna
658,7,herb_has_guna
659,2,herb_has_guna
660,8,herb_has_guna
660,14,herb_has_guna
661,6,herb_has_guna
661,16,herb_has_guna
662,11,herb_has_guna
663,10,herb_has_guna
663,12,herb_has_guna
664,20,herb_has_guna
664,16,herb_has_guna
664,7,herb_has_guna
665,14,herb_has_guna
666,17,herb_has_guna
666,16,herb_has_guna
666,8,herb_has_guna
667,19,herb_has_guna
667,17,herb_has_guna
668,6,herb_has_guna
669,20,herb_has_guna
669,18,herb_has_guna
669,2,herb_has_guna
670,19,herb_has_guna
670,12,herb_has_guna
671,3,herb_has_guna
671,5,herb_has_guna
672,2,herb_has_guna
672,10,herb_has_guna
673,11,herb_has_guna
673,1,herb_has_guna
674,3,herb_has_guna
674,13,herb_has_guna
674,11,herb_has_guna
675,3,herb_has_guna
675,5,herb_has_guna
675,19,herb_has_guna
676,10,herb_has_guna
676,16,herb_has_guna
677,16,herb_has_guna
677,2,herb_has_guna
678,5,herb_has_guna
679,2,herb_has_guna
680,4,herb_has_guna
680,19,herb_has_guna
680,13,herb_has_guna
681,16,herb_has_guna
682,16,herb_has_guna
682,15,herb_has_guna
683,20,herb_has_guna
683,10,herb_has_guna
683,12,herb_has_guna
684,20,herb_has_guna
685,8,herb_has_guna
685,11,herb_has_guna
686,14,herb_has_guna
687,12,herb_has_guna
687,11,herb_has_guna
687,20,herb_has_guna
688,1,herb_has_guna
688,16,herb_has_guna
688,4,herb_has_guna
689,3,herb_has_guna
689,4,herb_has_guna
690,9,herb_has_guna
690,19,herb_has_guna
691,1,herb_has_guna
691,2,herb_has_guna
691,16,herb_has_guna
692,15,herb_has_guna
692,16,herb_has_guna
692,12,herb_has_guna
693,8,herb_has_guna
694,1,herb_has_guna
694,9,herb_has_guna
694,20,herb_has_guna
695,5,herb_has_guna
695,4,herb_has_guna
695,1,herb_has_guna
696,4,herb_has_guna
697,15,herb_has_guna
697,3,herb_has_guna
698,10,herb_has_guna
698,11,herb_has_guna
698,4,herb_has_guna
699,5,herb_has_guna
699,2,herb_has_guna
700,9,herb_has_guna
701,13,herb_has_guna
702,10,herb_has_guna
702,4,herb_has_guna
703,4,herb_has_guna
704,12,herb_has_guna
704,6,herb_has_guna
704,9,herb_has_guna
705,9,herb_has_guna
705,8,herb_has_guna
705,12,herb_has_guna
706,13,herb_has_guna
706,1,herb_has_guna
707,14,herb_has_guna
707,3,herb_has_guna
708,3,herb_has_guna
709,14,herb_has_guna
709,20,herb_has_guna
709,3,herb_has_guna
710,7,herb_has_guna
710,15,herb_has_guna
711,20,herb_has_guna
711,15,herb_has_guna
711,11,herb_has_guna
712,10,herb_has_guna
713,2,herb_has_guna
713,9,herb_has_guna
713,4,herb_has_guna
714,17,herb_has_guna
714,1,herb_has_guna
715,3,herb_has_guna
715,7,herb_has_guna
715,13,herb_has_guna
716,17,herb_has_guna
716,19,herb_has_guna
717,3,herb_has_guna
718,16,herb_has_guna
718,11,herb_has_guna
718,4,herb_has_guna
719,14,herb_has_guna
719,20,herb_has_guna
720,17,herb_has_guna
720,18,herb_has_guna
721,14,herb_has_guna
721,7,herb_has_guna
721,9,herb_has_guna
722,11,herb_has_guna
722,20,herb_has_guna
723,8,herb_has_guna
723,15,herb_has_guna
724,13,herb_has_guna
724,14,herb_has_guna
724,19,herb_has_guna
725,1,herb_has_guna
726,11,herb_has_guna
726,19,herb_has_guna
726,17,herb_has_guna
727,15,herb_has_guna
727,17,herb_has_guna
727,12,herb_has_guna
728,14,herb_has_guna
729,17,herb_has_guna
730,19,herb_has_guna
730,13,herb_has_guna
730,16,herb_has_guna
731,11,herb_has_guna
731,9,herb_has_guna
731,10,herb_has_guna
732,8,herb_has_guna
733,20,herb_has_guna
733,15,herb_has_guna
734,15,herb_has_guna
734,2,herb_has_guna
734,17,herb_has_guna
735,13,herb_has_guna
736,15,herb_has_guna
736,14,herb_has_guna
736,11,herb_has_guna
737,5,herb_has_guna
737,19,herb_has_guna
738,19,herb_has_guna
739,1,herb_has_guna
739,6,herb_has_guna
740,19,herb_has_guna
740,12,herb_has_guna
741,12,herb_has_guna
741,11,herb_has_guna
741,7,herb_has_guna
742,16,herb_has_guna
743,7,herb_has_guna
743,6,herb_has_guna
743,15,herb_has_guna
744,12,herb_has_guna
744,13,herb_has_guna
744,5,herb_has_guna
745,17,herb_has_guna
745,11,herb_has_guna
746,14,herb_has_guna
747,18,herb_has_guna
747,11,herb_has_guna
747,7,herb_has_guna
748,12,herb_has_guna
749,2,herb_has_guna
750,16,herb_has_guna
751,9,herb_has_guna
752,19,herb_has_guna
752,2,herb_has_guna
753,20,herb_has_guna
753,13,herb_has_guna
754,9,herb_has_guna
754,14,herb_has_guna
755,3,herb_has_guna
756,1,herb_has_guna
756,12,herb_has_guna
756,15,herb_has_guna
757,16,herb_has_guna
758,18,herb_has_guna
759,17,herb_has_guna
760,17,herb_has_guna
760,3,herb_has_guna
760,15,herb_has_guna
761,11,herb_has_guna
761,7,herb_has_guna
762,17,herb_has_guna
763,5,herb_has_guna
763,3,herb_has_guna
764,17,herb_has_guna
764,5,herb_has_guna
764,14,herb_has_guna
765,19,herb_has_guna
766,9,herb_has_guna
767,13,herb_has_guna
767,4,herb_has_guna
767,14,herb_has_guna
