source_node_id,target_node_id,relationship_type
363,8,herb_has_chemical_group
364,1,herb_has_chemical_group
364,4,herb_has_chemical_group
364,6,herb_has_chemical_group
364,7,herb_has_chemical_group
365,2,herb_has_chemical_group
365,4,herb_has_chemical_group
365,5,herb_has_chemical_group
365,9,herb_has_chemical_group
366,3,herb_has_chemical_group
366,6,herb_has_chemical_group
366,9,herb_has_chemical_group
367,4,herb_has_chemical_group
368,5,herb_has_chemical_group
368,9,herb_has_chemical_group
368,10,herb_has_chemical_group
369,4,herb_has_chemical_group
369,8,herb_has_chemical_group
370,6,herb_has_chemical_group
370,9,herb_has_chemical_group
371,1,herb_has_chemical_group
371,8,herb_has_chemical_group
371,9,herb_has_chemical_group
371,10,herb_has_chemical_group
372,7,herb_has_chemical_group
372,10,herb_has_chemical_group
373,2,herb_has_chemical_group
374,2,herb_has_chemical_group
375,4,herb_has_chemical_group
375,5,herb_has_chemical_group
375,6,herb_has_chemical_group
376,2,herb_has_chemical_group
376,5,herb_has_chemical_group
376,6,herb_has_chemical_group
377,3,herb_has_chemical_group
377,7,herb_has_chemical_group
377,8,herb_has_chemical_group
377,9,herb_has_chemical_group
378,1,herb_has_chemical_group
378,4,herb_has_chemical_group
379,5,herb_has_chemical_group
379,6,herb_has_chemical_group
379,9,herb_has_chemical_group
380,1,herb_has_chemical_group
380,2,herb_has_chemical_group
380,5,herb_has_chemical_group
380,7,herb_has_chemical_group
381,3,herb_has_chemical_group
381,9,herb_has_chemical_group
382,1,herb_has_chemical_group
382,2,herb_has_chemical_group
382,4,herb_has_chemical_group
382,9,herb_has_chemical_group
383,2,herb_has_chemical_group
383,4,herb_has_chemical_group
383,9,herb_has_chemical_group
384,2,herb_has_chemical_group
384,5,herb_has_chemical_group
384,6,herb_has_chemical_group
384,8,herb_has_chemical_group
385,1,herb_has_chemical_group
386,5,herb_has_chemical_group
386,8,herb_has_chemical_group
386,9,herb_has_chemical_group
387,5,herb_has_chemical_group
387,6,herb_has_chemical_group
387,9,herb_has_chemical_group
388,10,herb_has_chemical_group
389,2,herb_has_chemical_group
389,9,herb_has_chemical_group
390,1,herb_has_chemical_group
390,8,herb_has_chemical_group
390,9,herb_has_chemical_group
390,10,herb_has_chemical_group
391,3,herb_has_chemical_group
392,1,herb_has_chemical_group
392,3,herb_has_chemical_group
392,5,herb_has_chemical_group
392,8,herb_has_chemical_group
393,1,herb_has_chemical_group
393,6,herb_has_chemical_group
393,9,herb_has_chemical_group
394,2,herb_has_chemical_group
394,6,herb_has_chemical_group
395,2,herb_has_chemical_group
395,10,herb_has_chemical_group
396,5,herb_has_chemical_group
396,7,herb_has_chemical_group
396,9,herb_has_chemical_group
396,10,herb_has_chemical_group
397,6,herb_has_chemical_group
397,7,herb_has_chemical_group
397,8,herb_has_chemical_group
397,9,herb_has_chemical_group
398,3,herb_has_chemical_group
398,9,herb_has_chemical_group
399,1,herb_has_chemical_group
399,2,herb_has_chemical_group
399,6,herb_has_chemical_group
400,1,herb_has_chemical_group
400,8,herb_has_chemical_group
400,10,herb_has_chemical_group
401,2,herb_has_chemical_group
401,6,herb_has_chemical_group
401,7,herb_has_chemical_group
401,9,herb_has_chemical_group
402,2,herb_has_chemical_group
402,10,herb_has_chemical_group
403,3,herb_has_chemical_group
403,4,herb_has_chemical_group
403,5,herb_has_chemical_group
403,10,herb_has_chemical_group
404,2,herb_has_chemical_group
405,1,herb_has_chemical_group
405,2,herb_has_chemical_group
405,9,herb_has_chemical_group
406,9,herb_has_chemical_group
407,1,herb_has_chemical_group
407,3,herb_has_chemical_group
407,5,herb_has_chemical_group
407,9,herb_has_chemical_group
408,3,herb_has_chemical_group
408,9,herb_has_chemical_group
409,5,herb_has_chemical_group
409,9,herb_has_chemical_group
410,6,herb_has_chemical_group
410,7,herb_has_chemical_group
411,1,herb_has_chemical_group
411,3,herb_has_chemical_group
411,4,herb_has_chemical_group
412,1,herb_has_chemical_group
412,3,herb_has_chemical_group
412,5,herb_has_chemical_group
412,8,herb_has_chemical_group
413,8,herb_has_chemical_group
413,10,herb_has_chemical_group
414,2,herb_has_chemical_group
414,4,herb_has_chemical_group
415,5,herb_has_chemical_group
416,8,herb_has_chemical_group
416,10,herb_has_chemical_group
417,1,herb_has_chemical_group
417,2,herb_has_chemical_group
417,9,herb_has_chemical_group
418,1,herb_has_chemical_group
418,5,herb_has_chemical_group
418,10,herb_has_chemical_group
419,1,herb_has_chemical_group
419,7,herb_has_chemical_group
420,1,herb_has_chemical_group
420,4,herb_has_chemical_group
420,8,herb_has_chemical_group
420,9,herb_has_chemical_group
421,4,herb_has_chemical_group
421,8,herb_has_chemical_group
421,10,herb_has_chemical_group
422,1,herb_has_chemical_group
422,6,herb_has_chemical_group
422,7,herb_has_chemical_group
422,9,herb_has_chemical_group
423,3,herb_has_chemical_group
424,3,herb_has_chemical_group
424,4,herb_has_chemical_group
424,5,herb_has_chemical_group
424,6,herb_has_chemical_group
425,5,herb_has_chemical_group
425,7,herb_has_chemical_group
426,1,herb_has_chemical_group
426,7,herb_has_chemical_group
426,8,herb_has_chemical_group
427,3,herb_has_chemical_group
428,3,herb_has_chemical_group
428,10,herb_has_chemical_group
429,1,herb_has_chemical_group
429,5,herb_has_chemical_group
429,7,herb_has_chemical_group
429,8,herb_has_chemical_group
430,4,herb_has_chemical_group
430,6,herb_has_chemical_group
430,9,herb_has_chemical_group
431,1,herb_has_chemical_group
431,6,herb_has_chemical_group
431,7,herb_has_chemical_group
431,9,herb_has_chemical_group
432,5,herb_has_chemical_group
432,9,herb_has_chemical_group
433,2,herb_has_chemical_group
434,3,herb_has_chemical_group
435,4,herb_has_chemical_group
435,7,herb_has_chemical_group
435,10,herb_has_chemical_group
436,5,herb_has_chemical_group
436,8,herb_has_chemical_group
437,7,herb_has_chemical_group
438,9,herb_has_chemical_group
439,5,herb_has_chemical_group
439,6,herb_has_chemical_group
439,8,herb_has_chemical_group
439,9,herb_has_chemical_group
440,10,herb_has_chemical_group
441,7,herb_has_chemical_group
441,9,herb_has_chemical_group
442,1,herb_has_chemical_group
442,4,herb_has_chemical_group
442,5,herb_has_chemical_group
442,7,herb_has_chemical_group
443,2,herb_has_chemical_group
443,7,herb_has_chemical_group
443,10,herb_has_chemical_group
444,7,herb_has_chemical_group
444,8,herb_has_chemical_group
444,9,herb_has_chemical_group
444,10,herb_has_chemical_group
445,5,herb_has_chemical_group
445,10,herb_has_chemical_group
446,2,herb_has_chemical_group
446,3,herb_has_chemical_group
446,9,herb_has_chemical_group
447,1,herb_has_chemical_group
447,3,herb_has_chemical_group
447,8,herb_has_chemical_group
448,3,herb_has_chemical_group
448,4,herb_has_chemical_group
448,5,herb_has_chemical_group
448,6,herb_has_chemical_group
449,5,herb_has_chemical_group
450,4,herb_has_chemical_group
451,2,herb_has_chemical_group
452,3,herb_has_chemical_group
452,9,herb_has_chemical_group
453,4,herb_has_chemical_group
453,5,herb_has_chemical_group
453,7,herb_has_chemical_group
454,3,herb_has_chemical_group
455,1,herb_has_chemical_group
455,6,herb_has_chemical_group
455,7,herb_has_chemical_group
455,9,herb_has_chemical_group
456,2,herb_has_chemical_group
456,3,herb_has_chemical_group
456,5,herb_has_chemical_group
456,6,herb_has_chemical_group
457,3,herb_has_chemical_group
457,5,herb_has_chemical_group
457,6,herb_has_chemical_group
457,8,herb_has_chemical_group
458,9,herb_has_chemical_group
459,1,herb_has_chemical_group
459,4,herb_has_chemical_group
459,5,herb_has_chemical_group
459,9,herb_has_chemical_group
460,5,herb_has_chemical_group
460,6,herb_has_chemical_group
460,8,herb_has_chemical_group
460,9,herb_has_chemical_group
461,10,herb_has_chemical_group
462,1,herb_has_chemical_group
462,2,herb_has_chemical_group
462,7,herb_has_chemical_group
462,9,herb_has_chemical_group
463,9,herb_has_chemical_group
463,10,herb_has_chemical_group
464,3,herb_has_chemical_group
464,9,herb_has_chemical_group
465,5,herb_has_chemical_group
465,6,herb_has_chemical_group
466,3,herb_has_chemical_group
467,1,herb_has_chemical_group
468,2,herb_has_chemical_group
468,7,herb_has_chemical_group
469,1,herb_has_chemical_group
469,4,herb_has_chemical_group
469,10,herb_has_chemical_group
470,3,herb_has_chemical_group
470,8,herb_has_chemical_group
471,4,herb_has_chemical_group
471,8,herb_has_chemical_group
472,3,herb_has_chemical_group
472,4,herb_has_chemical_group
472,8,herb_has_chemical_group
472,9,herb_has_chemical_group
473,4,herb_has_chemical_group
473,6,herb_has_chemical_group
474,3,herb_has_chemical_group
474,4,herb_has_chemical_group
474,6,herb_has_chemical_group
474,10,herb_has_chemical_group
475,3,herb_has_chemical_group
476,4,herb_has_chemical_group
476,7,herb_has_chemical_group
476,8,herb_has_chemical_group
477,3,herb_has_chemical_group
477,4,herb_has_chemical_group
477,8,herb_has_chemical_group
478,10,herb_has_chemical_group
479,2,herb_has_chemical_group
479,3,herb_has_chemical_group
479,4,herb_has_chemical_group
479,8,herb_has_chemical_group
480,1,herb_has_chemical_group
480,2,herb_has_chemical_group
480,8,herb_has_chemical_group
480,9,herb_has_chemical_group
481,2,herb_has_chemical_group
481,10,herb_has_chemical_group
482,2,herb_has_chemical_group
482,4,herb_has_chemical_group
482,7,herb_has_chemical_group
482,9,herb_has_chemical_group
483,4,herb_has_chemical_group
483,5,herb_has_chemical_group
483,8,herb_has_chemical_group
483,9,herb_has_chemical_group
484,1,herb_has_chemical_group
484,4,herb_has_chemical_group
484,7,herb_has_chemical_group
484,9,herb_has_chemical_group
485,8,herb_has_chemical_group
486,1,herb_has_chemical_group
486,3,herb_has_chemical_group
486,4,herb_has_chemical_group
486,7,herb_has_chemical_group
487,1,herb_has_chemical_group
487,3,herb_has_chemical_group
488,1,herb_has_chemical_group
488,4,herb_has_chemical_group
488,6,herb_has_chemical_group
488,10,herb_has_chemical_group
489,4,herb_has_chemical_group
489,6,herb_has_chemical_group
489,7,herb_has_chemical_group
490,1,herb_has_chemical_group
490,3,herb_has_chemical_group
491,1,herb_has_chemical_group
491,4,herb_has_chemical_group
491,6,herb_has_chemical_group
491,8,herb_has_chemical_group
492,2,herb_has_chemical_group
492,6,herb_has_chemical_group
492,7,herb_has_chemical_group
492,8,herb_has_chemical_group
493,1,herb_has_chemical_group
494,6,herb_has_chemical_group
495,10,herb_has_chemical_group
496,10,herb_has_chemical_group
497,10,herb_has_chemical_group
498,10,herb_has_chemical_group
499,3,herb_has_chemical_group
499,4,herb_has_chemical_group
499,10,herb_has_chemical_group
500,2,herb_has_chemical_group
500,9,herb_has_chemical_group
501,3,herb_has_chemical_group
501,9,herb_has_chemical_group
502,1,herb_has_chemical_group
503,1,herb_has_chemical_group
503,3,herb_has_chemical_group
503,6,herb_has_chemical_group
503,8,herb_has_chemical_group
504,1,herb_has_chemical_group
505,2,herb_has_chemical_group
505,3,herb_has_chemical_group
505,7,herb_has_chemical_group
505,9,herb_has_chemical_group
506,2,herb_has_chemical_group
506,7,herb_has_chemical_group
506,10,herb_has_chemical_group
507,2,herb_has_chemical_group
507,3,herb_has_chemical_group
507,5,herb_has_chemical_group
507,8,herb_has_chemical_group
508,3,herb_has_chemical_group
508,7,herb_has_chemical_group
509,4,herb_has_chemical_group
509,6,herb_has_chemical_group
509,9,herb_has_chemical_group
509,10,herb_has_chemical_group
510,2,herb_has_chemical_group
510,10,herb_has_chemical_group
511,3,herb_has_chemical_group
511,5,herb_has_chemical_group
512,1,herb_has_chemical_group
512,3,herb_has_chemical_group
512,7,herb_has_chemical_group
512,8,herb_has_chemical_group
513,5,herb_has_chemical_group
513,6,herb_has_chemical_group
513,9,herb_has_chemical_group
514,2,herb_has_chemical_group
515,8,herb_has_chemical_group
516,2,herb_has_chemical_group
516,3,herb_has_chemical_group
516,6,herb_has_chemical_group
517,7,herb_has_chemical_group
517,8,herb_has_chemical_group
517,10,herb_has_chemical_group
518,1,herb_has_chemical_group
518,6,herb_has_chemical_group
518,7,herb_has_chemical_group
518,8,herb_has_chemical_group
519,3,herb_has_chemical_group
519,5,herb_has_chemical_group
519,8,herb_has_chemical_group
519,9,herb_has_chemical_group
520,5,herb_has_chemical_group
520,6,herb_has_chemical_group
521,6,herb_has_chemical_group
521,7,herb_has_chemical_group
521,8,herb_has_chemical_group
522,3,herb_has_chemical_group
523,4,herb_has_chemical_group
523,5,herb_has_chemical_group
523,9,herb_has_chemical_group
524,1,herb_has_chemical_group
524,8,herb_has_chemical_group
525,5,herb_has_chemical_group
525,9,herb_has_chemical_group
526,5,herb_has_chemical_group
526,6,herb_has_chemical_group
526,7,herb_has_chemical_group
527,2,herb_has_chemical_group
527,3,herb_has_chemical_group
527,7,herb_has_chemical_group
528,4,herb_has_chemical_group
529,2,herb_has_chemical_group
529,4,herb_has_chemical_group
530,8,herb_has_chemical_group
530,9,herb_has_chemical_group
531,1,herb_has_chemical_group
532,2,herb_has_chemical_group
532,3,herb_has_chemical_group
532,7,herb_has_chemical_group
532,8,herb_has_chemical_group
533,1,herb_has_chemical_group
533,6,herb_has_chemical_group
533,7,herb_has_chemical_group
533,10,herb_has_chemical_group
534,1,herb_has_chemical_group
534,4,herb_has_chemical_group
534,6,herb_has_chemical_group
534,10,herb_has_chemical_group
535,4,herb_has_chemical_group
536,1,herb_has_chemical_group
536,4,herb_has_chemical_group
536,6,herb_has_chemical_group
536,7,herb_has_chemical_group
537,3,herb_has_chemical_group
538,5,herb_has_chemical_group
539,3,herb_has_chemical_group
539,5,herb_has_chemical_group
539,9,herb_has_chemical_group
540,6,herb_has_chemical_group
541,8,herb_has_chemical_group
542,5,herb_has_chemical_group
543,2,herb_has_chemical_group
543,7,herb_has_chemical_group
543,10,herb_has_chemical_group
544,4,herb_has_chemical_group
544,7,herb_has_chemical_group
544,10,herb_has_chemical_group
545,8,herb_has_chemical_group
546,5,herb_has_chemical_group
546,8,herb_has_chemical_group
547,5,herb_has_chemical_group
548,6,herb_has_chemical_group
548,7,herb_has_chemical_group
548,9,herb_has_chemical_group
549,1,herb_has_chemical_group
549,4,herb_has_chemical_group
549,7,herb_has_chemical_group
549,10,herb_has_chemical_group
550,1,herb_has_chemical_group
550,10,herb_has_chemical_group
551,5,herb_has_chemical_group
551,6,herb_has_chemical_group
551,7,herb_has_chemical_group
551,8,herb_has_chemical_group
552,6,herb_has_chemical_group
552,10,herb_has_chemical_group
553,6,herb_has_chemical_group
553,8,herb_has_chemical_group
554,2,herb_has_chemical_group
554,5,herb_has_chemical_group
554,6,herb_has_chemical_group
555,1,herb_has_chemical_group
555,4,herb_has_chemical_group
556,5,herb_has_chemical_group
556,10,herb_has_chemical_group
557,1,herb_has_chemical_group
557,3,herb_has_chemical_group
557,5,herb_has_chemical_group
557,9,herb_has_chemical_group
558,1,herb_has_chemical_group
558,3,herb_has_chemical_group
558,7,herb_has_chemical_group
559,4,herb_has_chemical_group
559,10,herb_has_chemical_group
560,3,herb_has_chemical_group
560,9,herb_has_chemical_group
561,1,herb_has_chemical_group
561,2,herb_has_chemical_group
561,4,herb_has_chemical_group
561,5,herb_has_chemical_group
562,1,herb_has_chemical_group
562,3,herb_has_chemical_group
563,5,herb_has_chemical_group
564,5,herb_has_chemical_group
564,9,herb_has_chemical_group
565,1,herb_has_chemical_group
565,5,herb_has_chemical_group
565,8,herb_has_chemical_group
565,10,herb_has_chemical_group
566,1,herb_has_chemical_group
566,4,herb_has_chemical_group
566,6,herb_has_chemical_group
567,6,herb_has_chemical_group
568,10,herb_has_chemical_group
569,3,herb_has_chemical_group
569,4,herb_has_chemical_group
569,6,herb_has_chemical_group
569,9,herb_has_chemical_group
570,1,herb_has_chemical_group
570,2,herb_has_chemical_group
570,10,herb_has_chemical_group
571,2,herb_has_chemical_group
572,2,herb_has_chemical_group
572,3,herb_has_chemical_group
572,8,herb_has_chemical_group
572,9,herb_has_chemical_group
573,3,herb_has_chemical_group
573,7,herb_has_chemical_group
573,10,herb_has_chemical_group
574,1,herb_has_chemical_group
574,3,herb_has_chemical_group
574,10,herb_has_chemical_group
575,2,herb_has_chemical_group
575,8,herb_has_chemical_group
575,10,herb_has_chemical_group
576,2,herb_has_chemical_group
576,4,herb_has_chemical_group
576,5,herb_has_chemical_group
576,8,herb_has_chemical_group
577,1,herb_has_chemical_group
578,1,herb_has_chemical_group
578,5,herb_has_chemical_group
578,7,herb_has_chemical_group
578,8,herb_has_chemical_group
579,1,herb_has_chemical_group
579,6,herb_has_chemical_group
579,8,herb_has_chemical_group
580,1,herb_has_chemical_group
580,7,herb_has_chemical_group
580,8,herb_has_chemical_group
581,4,herb_has_chemical_group
581,8,herb_has_chemical_group
581,10,herb_has_chemical_group
582,3,herb_has_chemical_group
582,6,herb_has_chemical_group
582,7,herb_has_chemical_group
582,10,herb_has_chemical_group
583,3,herb_has_chemical_group
583,6,herb_has_chemical_group
583,7,herb_has_chemical_group
583,9,herb_has_chemical_group
584,1,herb_has_chemical_group
584,6,herb_has_chemical_group
584,10,herb_has_chemical_group
585,1,herb_has_chemical_group
585,6,herb_has_chemical_group
585,7,herb_has_chemical_group
